age,fnlwgt,education,education-num,occupation,relationship,sex,hours-per-week,income
28,69847,7881,13,5589,7228,15684,30,24720
26,169323,2610,14,6110,12281,15684,40,24720
35,172327,7881,13,6058,12281,31937,42,24720
48,118889,15444,9,5474,19396,31937,15,24720
50,166220,1566,12,5474,2253,15684,40,24720
39,186420,15444,9,5589,12281,15684,40,24720
46,192779,7881,13,5474,12281,31937,45,7841
41,105616,10512,10,5589,5022,15684,48,24720
24,141113,912,4,5474,19396,31937,40,24720
57,160275,15444,9,6089,12281,31937,40,24720
32,164507,15444,9,2066,12281,31937,40,24720
41,207578,1566,12,6058,19396,31937,50,7841
55,314592,15444,9,6089,19396,31937,40,7841
41,254630,2034,11,1843,12281,31937,80,24720
69,159522,912,4,3006,5022,15684,40,24720
22,112130,15444,9,4891,12281,15684,40,24720
45,192835,15444,9,4891,19396,31937,40,24720
33,206280,15444,9,5589,12281,31937,40,24720
57,308861,10512,10,5474,12281,15684,40,24720
38,93206,7881,13,6058,19396,31937,65,7841
40,206066,15444,9,6089,19396,31937,50,24720
48,309895,10512,10,2066,7228,15684,40,24720
38,216129,10512,10,6058,5022,15684,35,24720
26,287420,7881,13,6110,12281,15684,60,24720
24,163595,15444,9,3006,7228,31937,40,24720
35,170092,15444,9,4891,5022,15684,20,24720
37,287031,10512,10,6089,19396,31937,75,7841
42,59474,15444,9,3006,12281,31937,40,24720
37,99151,15444,9,5589,2253,15684,40,7841
37,206888,15444,9,6058,12281,15684,50,24720
28,177119,2610,14,6058,12281,15684,80,24720
22,173736,15444,9,6089,19396,31937,40,24720
24,182163,1746,7,5589,12281,15684,40,24720
45,311080,10512,10,5589,19396,31937,40,7841
29,389857,15444,9,6089,12281,31937,50,7841
23,297152,10512,10,5589,7228,15684,25,24720
24,130534,7881,13,6058,12281,31937,40,24720
25,137301,1566,12,6110,7228,15684,40,24720
58,316235,15444,9,5474,1441,15684,32,24720
28,32922,2034,11,5474,12281,31937,60,24720
58,118303,15444,9,5474,12281,15684,35,7841
18,188241,1746,7,4891,7228,31937,16,24720
59,236731,912,4,981,19396,31937,40,24720
39,209397,15444,9,5589,5022,15684,40,24720
53,290640,10512,10,5474,19396,31937,50,7841
54,221915,819,15,6110,1441,15684,65,24720
51,175246,15444,9,2341,19396,31937,50,7841
59,159724,2610,14,5474,19396,31937,55,7841
42,160369,15444,9,981,12281,31937,40,7841
36,461337,10512,10,5589,2253,15684,40,24720
37,187311,10512,10,5589,12281,15684,60,24720
32,29312,10512,10,2066,7228,31937,40,24720
38,197365,15444,9,1436,19396,31937,50,24720
19,301747,15444,9,5589,7228,15684,30,24720
55,135439,7881,13,6110,12281,15684,48,24720
30,340917,15444,9,6089,12281,31937,40,24720
27,155057,10512,10,6110,19396,31937,50,7841
65,200749,15444,9,1843,19396,31937,25,24720
44,323627,7881,13,6058,12281,15684,5,24720
23,154921,494,3,1843,12281,31937,50,24720
32,131425,7881,13,3006,19396,31937,50,24720
60,184242,15444,9,4891,5022,15684,20,24720
28,149769,15444,9,3006,12281,31937,40,24720
44,124924,15444,9,6058,19396,31937,40,24720
29,253003,15444,9,2066,12281,31937,16,24720
57,250976,15444,9,6089,19396,31937,40,24720
41,104196,10512,10,2341,12281,31937,60,24720
34,250182,1746,7,2341,19396,31937,60,24720
44,188331,10512,10,6058,5022,15684,42,24720
44,187322,7881,13,2341,12281,31937,40,24720
57,130714,239,2,2066,19396,31937,22,24720
37,40955,7881,13,6110,12281,31937,30,24720
35,107125,7881,13,6110,19396,31937,16,7841
51,145714,2610,14,6058,19396,31937,50,7841
27,133937,10512,10,6058,12281,31937,45,24720
41,293485,10512,10,5589,2253,15684,40,7841
28,203260,7881,13,1843,12281,31937,8,24720
37,143368,582,16,6110,19396,31937,60,24720
18,51789,10512,10,4891,7228,31937,8,24720
24,211049,912,4,1436,5022,15684,20,24720
53,81794,633,8,5589,2253,15684,40,24720
40,139193,15444,9,3006,12281,31937,48,24720
54,150999,10512,10,3006,12281,31937,60,24720
22,332657,10512,10,6110,12281,15684,40,24720
44,240043,1336,6,5589,5022,15684,30,24720
43,186188,10512,10,6058,5022,15684,45,24720
58,223400,7881,13,6110,2253,15684,20,7841
59,102442,7881,13,6110,2253,15684,45,7841
31,236599,7881,13,6058,19396,31937,45,7841
35,283237,15444,9,3006,7228,31937,40,24720
17,150106,1336,6,5474,7228,15684,20,24720
45,102076,10512,10,6110,5022,15684,32,24720
40,374764,10512,10,2066,12281,31937,40,24720
35,32528,15444,9,2066,19396,31937,45,24720
25,50053,7881,13,1436,12281,31937,45,24720
58,212864,15444,9,2066,12281,31937,40,24720
39,30673,10512,10,2066,12281,31937,50,7841
69,248248,239,2,1843,19396,31937,34,24720
23,419554,15444,9,6058,19396,31937,54,24720
32,177216,7881,13,6110,12281,15684,40,24720
48,118158,1566,12,2341,19396,31937,44,24720
41,116391,7881,13,2066,19396,31937,40,24720
74,194312,735,5,6089,12281,31937,10,24720
43,111895,7881,13,6110,19396,31937,50,7841
18,193290,10512,10,4891,7228,31937,20,24720
24,287988,7881,13,14,12281,31937,40,24720
58,147653,10512,10,5589,2253,15684,32,24720
54,117674,2610,14,6110,19396,31937,40,7841
60,187458,912,4,6089,19396,31937,40,24720
28,410351,10512,10,1485,19396,31937,40,24720
41,207578,15444,9,2341,19396,31937,40,7841
62,55621,10512,10,1843,19396,31937,35,7841
27,271243,10512,10,5589,5022,31937,40,24720
30,188798,10512,10,4891,7228,15684,20,24720
63,168656,7881,13,6089,12281,31937,35,24720
33,460408,15444,9,5474,12281,31937,50,24720
34,241885,15444,9,2341,19396,31937,45,24720
20,133061,735,5,1843,7228,31937,40,24720
51,194097,15444,9,981,19396,31937,40,24720
21,219137,1336,6,4891,7228,31937,25,24720
50,31621,15444,9,6089,19396,31937,40,7841
43,207685,15444,9,3006,19396,31937,40,24720
27,57052,15444,9,6089,19396,31937,40,24720
19,109854,15444,9,5589,7228,15684,40,24720
20,369678,15444,9,1843,12281,31937,43,24720
17,53611,633,8,4891,7228,15684,6,24720
47,344916,1566,12,2341,12281,31937,40,24720
25,198813,7881,13,5589,1441,15684,40,24720
71,180733,2610,14,4891,12281,15684,20,24720
21,188073,15444,9,3006,7228,15684,40,24720
69,159077,1746,7,1843,19396,31937,48,24720
48,174829,1566,12,3006,19396,31937,40,24720
57,142791,912,4,5474,1441,15684,3,24720
58,43221,10512,10,1485,19396,31937,40,7841
34,188736,15444,9,3006,1441,15684,20,24720
33,222654,10512,10,2066,19396,31937,66,24720
56,251836,494,3,4891,19396,31937,40,24720
40,112388,2610,14,6110,12281,31937,40,24720
28,209641,15444,9,4891,12281,31937,32,24720
42,313945,2610,14,5474,19396,31937,40,24720
19,134974,10512,10,1843,7228,15684,20,24720
41,152742,2034,11,1436,12281,15684,40,24720
28,153291,15444,9,5589,7228,15684,35,24720
40,353432,1336,6,3006,12281,15684,35,24720
23,96635,10512,10,3006,7228,31937,30,24720
46,202560,15444,9,1843,2253,15684,40,7841
39,150057,2610,14,5474,12281,31937,50,7841
39,114844,7881,13,5474,12281,31937,50,24720
45,132847,15444,9,2066,12281,15684,40,24720
21,41356,10512,10,1843,7228,15684,35,24720
50,93705,10512,10,5474,12281,15684,40,24720
33,309350,15444,9,5589,19396,31937,40,24720
34,123084,1746,7,3006,7228,15684,40,24720
55,174662,15444,9,2341,19396,31937,32,24720
62,177295,15444,9,5589,5022,15684,40,24720
31,211880,7881,13,5474,19396,31937,40,24720
35,454915,735,5,6089,19396,31937,40,24720
30,232475,15444,9,6089,12281,31937,40,24720
57,244605,10512,10,5474,19396,31937,50,7841
50,150876,15444,9,6058,19396,31937,55,7841
51,257337,15444,9,2341,19396,31937,50,24720
47,329144,15444,9,5474,19396,31937,45,7841
37,116960,7881,13,6110,12281,31937,45,7841
58,267663,912,4,2341,19396,31937,40,24720
39,47871,7881,13,6058,5022,15684,50,7841
34,295922,10512,10,3006,12281,31937,40,7841
45,175625,15444,9,5589,5022,15684,38,24720
19,129586,10512,10,1843,7228,31937,40,24720
42,190179,7881,13,6110,19396,31937,40,7841
40,168071,2034,11,1436,12281,31937,40,24720
39,202027,819,15,6110,19396,31937,50,7841
36,202662,2610,14,6110,19396,31937,40,7841
56,101436,15444,9,5589,1441,15684,35,24720
19,119234,10512,10,1843,1441,15684,15,24720
37,360743,10512,10,2066,19396,31937,40,7841
60,93272,15444,9,4891,19396,31937,40,24720
56,145574,15444,9,6089,19396,31937,40,7841
51,101722,912,4,6058,19396,31937,47,24720
34,135785,7881,13,6110,12281,15684,36,24720
23,218415,10512,10,1843,7228,15684,10,24720
19,127709,15444,9,1485,7228,31937,30,24720
37,448337,15444,9,6058,5022,15684,40,24720
58,310320,7881,13,6058,19396,31937,40,7841
33,251521,1746,7,5589,12281,15684,35,24720
39,255503,7881,13,6058,12281,31937,40,7841
36,116608,15444,9,5589,12281,15684,40,24720
26,71009,7881,13,6110,12281,15684,40,24720
22,174975,2034,11,1436,7228,15684,36,24720
32,108023,2610,14,5589,12281,31937,40,24720
17,204018,1746,7,5474,5022,31937,15,24720
57,366563,10512,10,1843,12281,15684,40,24720
68,121846,912,4,4891,5022,15684,20,24720
70,278139,15444,9,5474,19396,31937,40,24720
30,114691,15444,9,1485,7228,31937,40,24720
19,536725,10512,10,5589,1441,15684,15,24720
51,94432,15444,9,6110,19396,31937,40,24720
19,286002,10512,10,5589,1441,31937,30,24720
47,101684,15444,9,6089,19396,31937,40,24720
41,352834,7881,13,6110,19396,31937,55,7841
36,99146,10512,10,3006,19396,31937,40,7841
30,231413,10512,10,6089,19396,31937,40,7841
26,158846,15444,9,3006,19396,31937,45,24720
41,190786,7881,13,6110,12281,31937,20,24720
25,306513,10512,10,5589,19396,31937,45,24720
62,152148,735,5,4891,19396,31937,40,24720
23,309580,2610,14,6110,12281,31937,40,24720
26,130832,7881,13,1843,5022,15684,10,24720
25,194897,15444,9,5474,7228,31937,40,24720
30,130078,7881,13,5474,12281,15684,45,24720
48,39986,15444,9,2066,12281,31937,40,24720
20,379198,15444,9,4891,1441,31937,40,24720
51,189762,10512,10,6058,2253,15684,15,7841
19,178147,10512,10,2066,7228,31937,10,24720
31,332379,15444,9,3006,12281,31937,40,24720
36,175759,7881,13,6058,19396,31937,50,7841
21,262062,10512,10,1843,7228,15684,40,24720
40,275446,15444,9,5474,7228,31937,40,24720
30,278522,1746,7,1485,7228,31937,40,24720
28,54683,10512,10,6089,12281,31937,40,24720
57,136107,735,5,6089,19396,31937,40,7841
18,205894,1746,7,5474,7228,31937,15,24720
54,210736,15444,9,6089,19396,31937,40,7841
32,166634,15444,9,3006,19396,31937,40,24720
52,185283,2610,14,6110,12281,31937,40,24720
27,180553,15444,9,3006,5022,15684,40,24720
45,199058,7881,13,6058,19396,31937,48,24720
18,145005,10512,10,4891,7228,31937,20,24720
37,184655,15444,9,6089,12281,31937,35,24720
52,358554,15444,9,3006,19396,31937,40,7841
59,307423,735,5,4891,12281,31937,50,24720
27,472070,2034,11,3006,12281,31937,40,24720
43,115562,15444,9,3006,19396,31937,40,24720
56,32446,10512,10,6089,19396,31937,40,7841
44,33121,10512,10,1485,19396,31937,72,24720
37,183345,2034,11,6089,12281,31937,45,24720
28,119793,2034,11,6058,12281,31937,50,7841
48,97883,15444,9,4891,1441,15684,25,24720
58,31732,7881,13,6058,19396,31937,50,24720
29,206250,15444,9,6089,19396,31937,45,24720
37,103323,1566,12,5474,19396,31937,40,24720
35,135436,819,15,6110,19396,31937,50,7841
36,376455,2034,11,6089,12281,31937,38,24720
52,160703,15444,9,5589,19396,31937,48,24720
30,131699,15444,9,2341,12281,31937,40,24720
22,243842,735,5,6089,7228,31937,40,24720
55,349910,1566,12,5474,19396,31937,60,24720
61,170262,15444,9,6058,2253,15684,38,7841
33,184306,15444,9,2066,5022,31937,30,24720
46,224202,10512,10,5474,19396,31937,50,24720
64,151540,1746,7,1436,5022,15684,16,24720
28,231197,1336,6,6089,5022,31937,40,24720
19,279968,15444,9,5589,12281,15684,42,24720
36,162651,15444,9,5589,12281,31937,40,24720
43,130126,7881,13,6089,19396,31937,40,7841
39,160120,582,16,5589,1441,31937,40,24720
56,161662,7881,13,6058,19396,31937,42,7841
24,201664,10512,10,981,7228,31937,40,24720
40,137142,15444,9,5474,19396,31937,60,24720
45,122206,1566,12,6058,19396,31937,50,7841
56,183169,2610,14,6110,12281,15684,40,24720
46,126513,15444,9,6089,5022,15684,40,24720
35,185053,7881,13,6110,7228,15684,40,24720
36,408427,819,15,6110,19396,31937,60,7841
50,198581,819,15,6110,19396,31937,50,7841
61,199198,912,4,4891,12281,15684,21,24720
31,184306,2034,11,2341,7228,31937,60,24720
63,172740,10512,10,6110,19396,31937,40,24720
41,205153,2034,11,6058,19396,31937,40,24720
48,164964,15444,9,3006,19396,31937,40,24720
45,162606,15444,9,5474,12281,15684,35,24720
24,179627,15444,9,3006,19396,31937,40,24720
34,103408,10512,10,6110,12281,31937,40,7841
27,36440,7881,13,5474,12281,15684,40,24720
26,57512,2034,11,6089,7228,31937,48,24720
27,187981,15444,9,2066,7228,31937,40,24720
55,393768,2034,11,6058,19396,31937,40,24720
38,108726,15444,9,6058,19396,31937,40,7841
31,180551,15444,9,5589,2253,15684,40,7841
51,176240,1566,12,5474,19396,31937,40,7841
56,70720,633,8,6110,19396,31937,40,7841
39,35890,1566,12,3006,19396,31937,40,24720
50,283676,10512,10,6089,19396,31937,40,7841
34,105540,7881,13,6110,19396,31937,40,24720
44,408717,15444,9,5474,12281,31937,50,24720
21,57916,15444,9,981,7228,31937,40,24720
37,177974,10512,10,3006,19396,31937,70,24720
34,177304,1336,6,1843,12281,31937,40,24720
18,115839,633,8,5589,12281,15684,30,24720
34,205256,15444,9,1843,19396,31937,80,24720
38,117802,15444,9,3006,19396,31937,65,7841
19,211355,15444,9,5589,7228,31937,12,24720
46,173243,15444,9,6089,19396,31937,40,24720
19,343200,10512,10,5474,7228,15684,25,24720
22,401690,10512,10,5474,7228,15684,20,24720
38,196123,15444,9,6089,19396,31937,50,24720
33,168981,2610,14,6058,7228,15684,50,7841
83,213866,15444,9,6058,12281,31937,8,24720
34,55176,10512,10,1436,19396,31937,40,7841
38,153976,15444,9,6089,19396,31937,40,24720
33,119176,10512,10,5589,5022,15684,40,24720
27,169117,15444,9,5589,2253,15684,40,7841
38,156550,15444,9,6089,19396,31937,60,24720
25,109609,10512,10,4891,12281,31937,25,24720
38,26698,15444,9,1436,19396,31937,40,24720
52,236497,7881,13,6058,19396,31937,48,7841
33,306309,2610,14,6110,12281,31937,50,24720
17,242773,1746,7,4891,7228,15684,20,24720
28,124680,7881,13,6058,12281,15684,60,24720
52,43909,15444,9,5589,5022,15684,40,24720
34,112820,15444,9,2066,12281,31937,40,24720
25,148300,7881,13,6110,7228,15684,15,24720
17,133449,735,5,4891,7228,31937,26,24720
22,263670,15444,9,4891,7228,31937,80,24720
22,276494,15444,9,2066,12281,31937,40,24720
46,190115,10512,10,5474,19396,31937,40,7841
58,317479,15444,9,3006,12281,15684,40,24720
39,151248,10512,10,5474,1441,15684,35,24720
59,130532,10512,10,4891,12281,15684,40,24720
61,160062,15444,9,5589,19396,31937,40,24720
32,299635,2034,11,6089,19396,31937,45,24720
50,171225,7881,13,6058,19396,31937,40,7841
51,33304,15444,9,6089,19396,31937,40,24720
43,95634,7881,13,4891,2253,15684,45,24720
20,243878,10512,10,6089,7228,31937,40,24720
38,181721,7881,13,6058,19396,31937,40,24720
44,201435,2034,11,6089,19396,31937,40,7841
28,334032,2034,11,5474,12281,31937,50,24720
50,220019,2610,14,6110,2253,15684,40,24720
53,71772,582,16,6110,12281,31937,50,24720
42,27661,7881,13,5474,19396,31937,45,24720
47,191411,2610,14,6110,19396,31937,45,24720
39,123945,15444,9,5589,2253,15684,40,7841
38,37778,15444,9,1485,12281,31937,60,24720
34,171216,7881,13,6110,7228,31937,50,24720
40,93955,10512,10,6110,2253,15684,40,24720
63,163809,10512,10,5474,12281,15684,20,24720
53,346754,10512,10,6058,2253,15684,40,7841
43,188436,2034,11,6110,12281,31937,48,24720
28,72443,10512,10,6058,12281,31937,60,24720
68,186350,15444,9,6058,12281,15684,10,7841
22,214238,912,4,1843,5022,15684,40,24720
46,394860,7881,13,6110,19396,31937,38,24720
57,262642,15444,9,5589,1441,15684,40,24720
38,125550,15444,9,5589,12281,15684,35,24720
66,192504,2610,14,5474,19396,31937,40,24720
29,131310,1566,12,5474,7228,15684,40,24720
54,249322,7881,13,5474,19396,31937,50,7841
38,172755,15444,9,6110,12281,31937,40,24720
35,209993,1746,7,238,5022,15684,8,24720
30,166961,7881,13,6110,7228,15684,37,24720
39,315291,15444,9,5589,5022,15684,40,24720
31,284703,2610,14,6110,12281,31937,40,24720
50,166565,15444,9,3006,19396,31937,50,24720
30,173854,15444,9,6089,19396,31937,60,24720
25,189219,7881,13,5474,7228,15684,40,24720
24,210781,7881,13,238,12281,15684,40,24720
59,171328,15444,9,981,1441,15684,40,24720
45,199832,7881,13,5589,19396,31937,15,24720
64,251292,494,3,4891,1441,15684,20,24720
61,122246,633,8,4891,2253,15684,40,24720
42,190767,2034,11,1436,5022,15684,40,24720
28,278736,494,3,3006,19396,31937,40,24720
53,124963,15444,9,2066,12281,31937,40,24720
33,167476,1746,7,2066,12281,31937,7,24720
34,246104,2610,14,6110,19396,31937,40,24720
41,171615,10512,10,4891,19396,31937,48,24720
67,264095,10512,10,2066,19396,31937,24,7841
46,177114,1566,12,6110,5022,15684,27,24720
32,146154,15444,9,5474,2253,15684,40,24720
41,198196,15444,9,2341,19396,31937,40,24720
30,79712,7881,13,6110,19396,31937,40,24720
54,154785,7881,13,6058,12281,31937,50,24720
33,182423,15444,9,4891,5022,31937,40,24720
20,347292,15444,9,1843,7228,31937,32,24720
34,118584,7881,13,6058,12281,15684,40,24720
20,219835,10512,10,5474,7228,31937,30,24720
17,148769,15444,9,1843,7228,31937,40,24720
45,197418,10512,10,5589,12281,15684,48,24720
21,253190,15444,9,4891,7228,31937,40,24720
25,192273,7881,13,6110,19396,31937,40,24720
38,129573,15444,9,6089,19396,31937,41,24720
17,173807,1746,7,6089,7228,15684,15,24720
35,217893,15444,9,5474,12281,15684,30,24720
38,102938,7881,13,6089,19396,31937,40,24720
48,407495,1566,12,981,19396,31937,56,7841
25,50053,15444,9,4891,12281,31937,40,24720
57,233382,2610,14,6058,12281,31937,40,24720
32,270968,7881,13,6058,12281,15684,50,7841
39,272166,7881,13,6110,12281,31937,30,24720
23,199915,7881,13,5589,7228,15684,35,24720
21,305781,15444,9,2066,5022,31937,45,24720
47,107682,15444,9,5589,5022,15684,48,24720
25,188507,912,4,3006,1441,15684,40,24720
18,28311,1746,7,1843,7228,15684,35,24720
41,197069,10512,10,5589,12281,31937,40,24720
19,177839,15444,9,4891,7228,15684,15,24720
24,77665,15444,9,6089,12281,31937,42,24720
57,127728,7881,13,6058,19396,31937,50,7841
51,172175,582,16,1843,12281,31937,40,7841
32,106742,15444,9,2341,19396,31937,40,24720
28,192838,2034,11,6089,19396,31937,45,24720
40,79531,7881,13,6058,19396,31937,75,7841
21,337766,10512,10,6110,7228,31937,20,24720
45,33234,7881,13,5474,19396,31937,40,7841
17,34088,633,8,1843,7228,15684,25,24720
55,176904,1336,6,2341,19396,31937,50,24720
42,172148,10512,10,5589,19396,31937,40,24720
49,199058,15444,9,5589,19396,31937,38,24720
38,48093,15444,9,2066,19396,31937,40,24720
50,143664,7881,13,6058,12281,31937,40,24720
47,168337,15444,9,3006,19396,31937,48,7841
43,195212,7881,13,6058,2253,15684,40,24720
39,230329,7881,13,5474,19396,31937,40,7841
42,376072,15444,9,2341,19396,31937,30,24720
32,430175,15444,9,6089,1441,15684,50,24720
44,240628,1566,12,6058,12281,15684,40,24720
50,158294,819,15,6110,19396,31937,80,7841
55,28735,15444,9,5589,5022,15684,45,24720
37,167482,15444,9,3006,7228,31937,40,24720
59,113203,15444,9,5589,12281,15684,40,24720
56,103948,1746,7,2341,19396,31937,40,24720
33,310525,633,8,6089,12281,31937,32,24720
35,105138,7881,13,1436,19396,31937,40,7841
44,153489,15444,9,4891,5022,31937,40,24720
57,254949,15444,9,6058,19396,31937,40,7841
31,118149,10512,10,6058,12281,15684,40,24720
18,267965,1746,7,5474,12281,15684,15,24720
43,50646,15444,9,6089,19396,31937,70,24720
33,147700,15444,9,6089,19396,31937,40,24720
18,446771,10512,10,5589,7228,31937,25,24720
47,168262,7881,13,5589,7228,31937,40,24720
53,117058,15444,9,4891,5022,15684,40,24720
59,140957,2034,11,6058,12281,31937,35,7841
35,186126,2610,14,6110,19396,31937,38,24720
49,268234,1336,6,6058,19396,31937,40,24720
26,485117,1566,12,6089,12281,31937,40,24720
25,31350,15444,9,2066,12281,31937,60,24720
36,210830,2610,14,6110,7228,15684,30,24720
29,196420,15444,9,6058,12281,15684,45,24720
52,172165,1336,6,4891,1441,15684,25,24720
50,186565,7881,13,5474,19396,31937,50,24720
22,119359,7881,13,6058,7228,15684,40,24720
44,109684,2610,14,6058,5022,15684,40,24720
32,169589,2034,11,2066,19396,31937,40,7841
49,125421,15444,9,5589,5022,15684,38,24720
31,500002,239,2,1485,19396,31937,45,24720
33,224141,15444,9,4891,19396,31937,40,24720
50,113290,15444,9,5474,2253,15684,15,24720
62,123992,15444,9,1843,19396,31937,40,24720
26,58098,10512,10,5589,12281,15684,40,24720
46,37672,15444,9,1843,12281,15684,15,24720
55,198145,7881,13,6110,19396,31937,40,7841
49,35406,15444,9,6058,12281,15684,20,24720
22,199419,15444,9,5474,2253,15684,40,24720
43,145441,7881,13,6058,19396,31937,38,7841
58,238438,10512,10,6110,19396,31937,42,24720
48,212954,2610,14,6110,19396,31937,40,7841
